ZlK9426903,Frank~sr McGlynn,1867
ZlK9426904,Elizabeth McGovern,1961
ZlK9426905,Charles McGraw,1914
ZlK9426906,Don McGuire,1919
ZlK9426907,Stephen McHattie,0
ZlK9426908,John McIntire,1907
ZlK9426909,Siobhan McKenna,1923
ZlK9426910,Virginia McKenna,1931
ZlK9426911,Victor McLaglen,1883
ZlK9426912,Catherine McLeod,1924
ZlK9426913,Marshall McLuhan,0
ZlK9426914,Barbara McNair,0
ZlK9426915,Maggie McNamara,1928
ZlK9426916,Howard McNear,1905
ZlK9426917,Kristy McNichol,1963
ZlK9426918,Steve McQueen,1930
ZlK9426919,Michael McShane,1955
ZlK9426920,Jayne Meadows,1920
ZlK9426921,Kay Medford,1914
ZlK9426922,Michael Medwin,1923
ZlK9426923,Ralph Rathgeber,1920
ZlK9426924,John Meillon,1934
ZlK9426925,Marisa Mell,1929
ZlK9426926,Murray Melvin,1932
ZlK9426927,Doro Merande,1898
ZlK9426928,Vivien Merchant,1929
ZlK9426929,Melina Mercouri,1923
ZlK9426930,John Merivale,0
ZlK9426931,Lee Meriwether,1935
ZlK9426932,Ethel Zimmermann,1908
ZlK9426933,Nedenia Hutton Rumbough,1928
ZlK9426934,George Merritt,1890
ZlK9426935,William Pickwood,1912
ZlK9426936,Mayo Methot,1904
ZlK9426937,Emile Meyer,1903
ZlK9426938,Ralph Champion Shotter,1907
ZlK9426939,Dolores Michaels,1930
ZlK9426940,Charles Middleton,1874
ZlK9426941,Ray Middleton,1908
ZlK9426942,Bette Midler,1944
ZlK9426943,Sir Bernard Miles,1907
ZlK9426944,Gerald Perreau,1938
ZlK9426945,Sylvia Miles,1926
ZlK9426946,Tomas Milian,1938
ZlK9426947,Reginald Truscott-Jones,1905
ZlK9426948,David Miller,1909
ZlK9426949,Dick Miller,1928
ZlK9426950,Jason Miller,1939
ZlK9426951,M. Mueller,1913
ZlK9426952,Patsy Ruth Miller,1905
ZlK9426953,Seton I. Miller,1902
ZlK9426954,Spike Milligan,1918
ZlK9426955,Hayley Mills,1946
ZlK9426956,Juliet Mills,1941
ZlK9426957,Billy Milton,1905
ZlK9426958,Esther Minciotti,1883
ZlK9426959,Sal Mineo,1939
ZlK9426960,Juliet Reilly,1902
ZlK9426961,Ines Isabella Sanpietro,1905
ZlK9426962,Cameron Mizell,1918
ZlK9426963,Julien Mitchell,1884
ZlK9426964,Thomas Mitchell,1892
ZlK9426965,Yvonne Joseph,1925
ZlK9426966,James Mitchum,1938
ZlK9426967,Tom Mix,1880
ZlK9426968,Grace Moehrle,1960
ZlK9426969,Sharyn Moffett,1936
ZlK9426970,Henry Mollison,0
ZlK9426971,Norma Jean Baker (Mortenson),1926
ZlK9426972,Ricardo Montalban,1920
ZlK9426973,Ivo Levi,1921
ZlK9426974,Belinda Montgomery,1950
ZlK9426975,Elizabeth Montgomery,1933
ZlK9426976,Henry Montgomery,1904
ZlK9426977,Kathleen Morrison,1900
ZlK9426978,gn Moore,0
ZlK9426979,Dudley Moore,1935
ZlK9426980,Grace Moore,1901
ZlK9426981,Juanita Moore,1922
ZlK9426982,Kieron O'Hanrahan,1925
ZlK9426983,Matt Moore,1888
ZlK9426984,Robert Moore,1927
ZlK9426985,Helen Koford,1929
ZlK9426986,Victor Moore,1876
ZlK9426987,Lois Moran-Young,1909
ZlK9426988,Kenneth More,1914
ZlK9426989,Mantan Moreland,1901
ZlK9426990,Antonio Moreno,1886
ZlK9426991,Dennis Morgan,1910
ZlK9426992,Harry Bratsburg,1915
ZlK9426993,Simone Roussel,1920
ZlK9426994,Terence Morgan,1921
ZlK9426995,Blanche Fumoleau,1897
ZlK9426996,Robert Morley,1908
ZlK9426997,Greg Morris,1934
ZlK9426998,Lana Morris,1930
ZlK9426999,Mary Morris,1915
ZlK9427000,Barbara Morrison,1908
ZlK9427001,Doretta Marano,1925
ZlK9427002,Jeff Morrow,1913
ZlK9427003,Joshua Morrow,1975
ZlK9427004,Vic Morrow,1932
ZlK9427005,Helen Morse,0
ZlK9427006,Robert Morse,1931
ZlK9427007,Morris Maaskoff,1871
ZlK9427008,Roger E. Mosley,0
ZlK9427009,Zero Mostel,1915
ZlK9427010,Peggy Mount,1916
ZlK9427011,Alan Mowbray,1893
ZlK9427012,Leonard M. Cheetham,1884
ZlK9427013,Elizabeth Mueller,1926
ZlK9427014,Esther Muir,1895
ZlK9427015,Madhuri Mukherjee,1942
ZlK9427016,G.H. Mulcaster,1891
ZlK9427017,Jack Mulhall,1888
ZlK9427018,Jack Mullaney,1932
ZlK9427019,Barbara Mullen,1914
ZlK9427020,Richard Mulligan,1932
ZlK9427021,Herbert Mundin,1898
ZlK9427022,Caroline Munro,1951
ZlK9427023,Partice Munsel,1925
ZlK9427024,Ona Wolcott,1906
ZlK9427025,Audie Murphy,1924
ZlK9427026,Charlie Murphy,0
ZlK9427027,George Murphy,1902
ZlK9427028,Michael Murphy,0
ZlK9427029,Barbara Murray,1929
ZlK9427030,Don Murray,1929
ZlK9427031,Don Court,1903
ZlK9427032,Stephen Murray,1912
ZlK9427033,Tony Musante,1936
ZlK9427034,Burt Mustin,1884
ZlK9427035,Harry Myers,1886
ZlK9427036,George Nader,1921
ZlK9427037,Conrad Nagel,1896
ZlK9427038,Laurence Johnson,1908
ZlK9427039,Alan Napier-Clavering,1903
ZlK9427040,Owen Nares,1888
ZlK9427041,Marilyn Nash,1924
ZlK9427042,Mildred Natwick,1908
ZlK9427043,Ren\'e Navarre,0
ZlK9427044,Amedeo Nazzari,1907
ZlK9427045,Patricia Neal,1926
ZlK9427046,Kay Nebel,1889
ZlK9427047,Liam Neeson,0
ZlK9427048,Appolonia Chalupek,1897
ZlK9427049,Sam Neill,1948
ZlK9427050,Robert Neilson,1920
ZlK9427051,Ed Nelson,1928
ZlK9427052,Lori Nelson,1933
ZlK9427053,Rick Nelson,1940
ZlK9427054,Franco Nero,1942
ZlK9427055,Derren Nesbitt,1932
ZlK9427056,Lois Nettleton,1929
ZlK9427057,Bob Newhart,1923
ZlK9427058,Anthony Newlands,1926
ZlK9427059,Barry Newman,1940
ZlK9427060,Paul Newman,1925
ZlK9427061,Newman Scott,0
ZlK9427062,Robert Newton,1905
ZlK9427063,Marie Ney,1895
ZlK9427064,Barbara Nichols,1929
ZlK9427065,Jack Nicholson,1937
ZlK9427066,Alex Nicol,1919
ZlK9427067,Brigitte Nielsen,0
ZlK9427068,Lisa Niemi,0
ZlK9427069,Jane Nigh,1926
ZlK9427070,Derek Nimmo,1931
ZlK9427071,David Niven,1909
ZlK9427072,Marni Nixon,1929
ZlK9427073,Magali Noel,1932
ZlK9427074,Philipe Noiret,1931
ZlK9427075,Doris Nolan,1916
ZlK9427076,Mary Imogene Robertson,1905
ZlK9427077,Tom Noonan,0
ZlK9427078,Maria Lydia Thornton,1924
ZlK9427079,Chuck Norris,1939
ZlK9427080,Jay North,1952
ZlK9427081,Dawn Bethel,1933
ZlK9427082,Mortimer J. Naughton,1889
ZlK9427083,Jane Novak,1896
ZlK9427084,Ramon Samaniegos,1899
ZlK9427085,Jay Novello,1905
ZlK9427086,Rudolph Nureyev,1938
ZlK9427087,Lewis D. Offield,1903
ZlK9427088,V. Anderson,1895
ZlK9427089,Warren Oates,1928
ZlK9427090,Estelle O'Brien Merle Thompson,1911
ZlK9427091,David Barclay,1912
ZlK9427092,George O'Brien,1900
ZlK9427093,Maria O'Brien,0
ZlK9427094,Virginia O'Brien,1921
ZlK9427095,Taffy O'Connell,0
ZlK9427096,Hugh O'Connor,1922
ZlK9427097,Glynnis O'Connor,1956
ZlK9427098,Tim O'Connor,1927
ZlK9427099,Joseph O'Conor,1910
ZlK9427100,Denis O'Dea,1905
ZlK9427101,Judith O'Dea,0
ZlK9427102,Ann Steely,1923
ZlK9427103,Martha O'Driscoll,1922
ZlK9427104,Ian Ogilvy,1943
ZlK9427105,Lani O'Grady,0
ZlK9427106,Catherine O'Hara,0
ZlK9427107,Dan O'Herlihy,1919
ZlK9427108,Edward `Bud' Flanagan,1908
ZlK9427109,Miles O'Keefe,0
ZlK9427110,Lilian Oldland,1905
ZlK9427111,Michael O'Leary,0
ZlK9427112,Lord Laurence Olivier,1907
ZlK9427113,Moroni Olsen,1889
ZlK9427114,Nancy Olson,1928
ZlK9427115,Pat O'Malley,1901
ZlK9427116,Kate O'Mara,1939
ZlK9427117,Patrick O'Neal,1927
ZlK9427118,Ryan O'Neal,1941
ZlK9427119,Barbara O'Neil,1909
ZlK9427120,James K. O'Neil,0
ZlK9427121,Nance O'Neil,1875
ZlK9427122,Shannon O'Neil,0
ZlK9427123,Dick O'Neill,0
ZlK9427124,Henry O'Neill,1891
ZlK9427125,Jennifer O'Neill,1947
ZlK9427126,Remy O'Neill,0
ZlK9427127,David Opatosky,1918
ZlK9427128,Jerry Orbach,1935
ZlK9427129,Kathleen O'Regan,0
ZlK9427130,Jack O'Rourke,0
ZlK9427131,Bob Einstein,0
ZlK9427132,Henry Wale,1891
ZlK9427133,Michael O'Shea,1906
ZlK9427134,Missy O'Shea,0
ZlK9427135,Cliff Osmond,0
ZlK9427136,Maureen O'Sullivan,1911
ZlK9427137,Ossi Oswalda,0
ZlK9427138,Annette O'Toole,1953
ZlK9427139,Fred Ott,1860
ZlK9427140,Brian Oulton,1908
ZlK9427141,Maria Ouspenskaya,1876
ZlK9427142,Bill Rowbotham,1914
ZlK9427143,Signe Auen,1894
ZlK9427144,David Oxley,1929
ZlK9427145,Alfredo James Pacino,1939
ZlK9427146,Lee Padovani,1920
ZlK9427147,Genevieve Page,1931
ZlK9427148,Anita page,0
ZlK9427149,Debralee Griffin,1933
ZlK9427150,Donna Mae Jaden,1922
ZlK9427151,John Arthur Page,1910
ZlK9427152,Walter Palanuik,1920
ZlK9427153,Eugene Pallette,1889
ZlK9427154,Palmer Lee,1927
ZlK9427155,Maria Palmer,1924
ZlK9427156,Peter Palmer,1931
ZlK9427157,Franklin Pangborn,1894
ZlK9427158,Tatania Papamoskou,1964
ZlK9427159,Jerry Paris,1925
ZlK9427160,Cecil Schwabe,1897
ZlK9427161,Eleanor Parker,1922
ZlK9427162,Jameson Parker,1947
ZlK9427163,Mary-Loise Parker,1960
ZlK9427164,Cecelia Parker,1932
ZlK9427165,Sam Kleusman Lawrence Parks,1914
ZlK9427166,Harry Einstein,1904
ZlK9427167,Emory Parnell,1894
ZlK9427168,Natasha Parry,1930
ZlK9427169,L. Oettinger,0
ZlK9427170,Walter Vinicombe,1888
ZlK9427171,Pat Paterson,1911
ZlK9427172,Lee Patrick,1906
ZlK9427173,Luana Patten,1938
ZlK9427174,Lee Patterson,1929
ZlK9427175,Pat Patterson,1910
ZlK9427176,Luciano Pavarotti,1935
ZlK9427177,Lennox Pawle,1872
ZlK9427178,John Payne,1912
ZlK9427179,Barbara Payton,1934
ZlK9427180,Alice Pearch,1913
ZlK9427181,Lloyd Pearson,1897
ZlK9427182,Peggy Montgomery,1917
ZlK9427183,Austin Pendleton,1940
ZlK9427184,Susan Penhaligon,1950
ZlK9427185,George Peppard,1929
ZlK9427186,Fran{\c}cois Pilu,1919
ZlK9427187,Millie Perkins,1939
ZlK9427188,Ghislaine Perreau-Saussine,1941
ZlK9427189,Leslie Perrins,1902
ZlK9427190,Jon Pertwee,1919
ZlK9427191,Bernadette Peters,1948
ZlK9427192,House Peters,1880
ZlK9427193,Susanne Carnahan,1921
ZlK9427194,Dorothy Peterson,1900
ZlK9427195,Hay Petrie,1895
ZlK9427196,Joanna Pettet,1944
ZlK9427197,Michelle Pfeiffer,1959
ZlK9427198,G\'erard Philipe,1922
ZlK9427199,Lee Philips,1927
ZlK9427200,Robin Philips,1941
ZlK9427201,Leslie Phillips,1924
ZlK9427202,Sian Phillips,1934
ZlK9427203,Nicholas Phipps,1913
ZlK9427204,Michel Piccoli,1925
ZlK9427205,Paul Picerni,1922
ZlK9427206,Louis Bert~Jr. Lindley,1919
ZlK9427207,Lottie Smith,1895
ZlK9427208,Wilfred Pickles,1904
ZlK9427209,Molly Picon,1898
ZlK9427210,Francis Pierlot,1976
ZlK9427211,Nova Pilbeam,1919
ZlK9427212,Fortunato Pinza,1893
ZlK9427213,Frederick Piper,1902
ZlK9427214,Wensley Pithey,1914
ZlK9427215,Ingrid Petrov,1944
ZlK9427216,Edward Platt,1916
ZlK9427217,Marc Platt,1913
ZlK9427218,Suzanne Pleshette,1937
ZlK9427219,Christopher Plummer,1927
ZlK9427220,Rossana Podesta,1934
ZlK9427221,Sidney Poitier,1924
ZlK9427222,Roman Polanski,1933
ZlK9427223,Michael J. Pollack,1939
ZlK9427224,Sarah Polley,0
ZlK9427225,Lily Pons,1904
ZlK9427226,Nyree Porter,1940
ZlK9427227,Natalie Portman,1981
ZlK9427228,Georges Poujouly,1940
ZlK9427229,Dick Powell,1904
ZlK9427230,Suzanne Burce,1929
ZlK9427231,Robert Powell,1946
ZlK9427232,William Powell,1892
ZlK9427233,Tyrone Power,1913
ZlK9427234,Mary Ellen Powers,1931
ZlK9427235,Tom Powers,1890
ZlK9427236,June Preisser,1921
ZlK9427237,Otto Preminger,1906
ZlK9427238,Micheline Chassagne,1922
ZlK9427239,Priscilla Presley,1950
ZlK9427240,Kelly Preston,1963
ZlK9427241,Marie Bickford Dunn,1893
ZlK9427242,Lillian Maude,1880
ZlK9427243,Martin Priest,0
ZlK9427244,fc bnc,1958
ZlK9427245,Victoria Principal,1945
ZlK9427246,Aileen Bisbee,1895
ZlK9427247,Dorothy Provine,1937
ZlK9427248,Cameron Prud'homme,0
ZlK9427249,Nicholas Pryor,0
ZlK9427250,Frank Puglia,1892
ZlK9427251,Dick Purcell,1908
ZlK9427252,R. Grasdorf,1896
ZlK9427253,Linda Purl,1955
ZlK9427254,Denver Pyle,1920
ZlK9427255,Randy Quaid,1953
ZlK9427256,Anna Quayle,1937
ZlK9427257,Diana Quick,1946
ZlK9427258,Dennis Quilley,1933
ZlK9427259,Kathleen Quinlan,1954
ZlK9427260,Kurt Raab,0
ZlK9427261,fn bn,0
ZlK9427262,John Goffage,1909
ZlK9427263,Deborah Raffin,1953
ZlK9427264,Rags Ragland,1905
ZlK9427265,Jules Muraire,1883
ZlK9427266,Luise Rainer,1909
ZlK9427267,Ella Raubes,1921
ZlK9427268,Rohn Raitt,1921
ZlK9427269,Giovanna Ralli,1935
ZlK9427270,Esther Ralston,1902
ZlK9427271,Vera Hruba Ralston,1921
ZlK9427272,Charlotte Rampling,1945
ZlK9427273,Leonard Rosenberg,1920
ZlK9427274,Arthur McEvoy,1901
ZlK9427275,Elsie Randolph,1904
ZlK9427276,John Randolph,1917
ZlK9427277,Prunella Ransome,1943
ZlK9427278,Michael Rappaport,0
ZlK9427279,Thalmus Rasulala,1939
ZlK9427280,Basil Rathbone,1892
ZlK9427281,Herbert Rawlinson,1885
ZlK9427282,Andrew Ray,1939
ZlK9427283,Johnnie Ray,1927
ZlK9427284,Charles Olden,1906
ZlK9427285,Maggie O\'Reed,1916
ZlK9427286,Gary Raymond,1935
ZlK9427287,Paula Ramona Wright,1923
ZlK9427288,Ronald Reagan,1911
ZlK9427289,Helen Reddy,0
ZlK9427290,Corin Redgrave,1939
ZlK9427291,Lynn Redgrave,1943
ZlK9427292,Vanessa Redgrave,1937
ZlK9427293,Liam Redmond,1913
ZlK9427294,Edward Bergman,1908
ZlK9427295,George Reed,1867
ZlK9427296,Oliver Reed,1938
ZlK9427297,Herbert Streicher,1947
ZlK9427298,Tom Reese,1930
ZlK9427299,Christopher Reeve,1952
ZlK9427300,Kynaston Reeves,1893
ZlK9427301,Serge Reggiani,1922
ZlK9427302,Beryl Reid,1918
ZlK9427303,Elliott Reid,1920
ZlK9427304,Wallace Reid,1890
ZlK9427305,Ann Reinking,1949
ZlK9427306,Lee Remick,1935
ZlK9427307,Simone Renat,0
ZlK9427308,Michael Rennie,1909
ZlK9427309,Eva Renzi,1944
ZlK9427310,Anne Revere,1903
ZlK9427311,Clive Revill,1930
ZlK9427312,Fernando Rey,1915
ZlK9427313,Burt Reynolds,1936
ZlK9427314,Gene Reynolds,1925
ZlK9427315,Marjorie Goodspeed,1921
ZlK9427316,Barbara Rhoades,1947
ZlK9427317,Erik Rhodes,1906
ZlK9427318,Madeleine Roche,1934
ZlK9427319,John Rhys-Davies,0
ZlK9427320,Florence Rice,1907
ZlK9427321,Irene Rich,1891
ZlK9427322,Addison Richards,1887
ZlK9427323,Beah Richards,0
ZlK9427324,Paul Richards,1924
ZlK9427325,Natasha Richardson,0
ZlK9427326,Harry Richman,1895
ZlK9427327,Frederick W. Bowditch,1906
ZlK9427328,Hal Riddle,1920
ZlK9427329,Stanley Ridges,1892
ZlK9427330,Edward Rigby,1879
ZlK9427331,Diana Rigg,1938
ZlK9427332,Shane Rimmer,0
ZlK9427333,Michael Ripper,1913
ZlK9427334,E. Evans,1887
ZlK9427335,June Ritchie,1939
ZlK9427336,Jonathan Ritter,1948
ZlK9427337,Thelma Ritter,1905
ZlK9427338,Emmanuele Riva,1932
ZlK9427339,Joan Rivers,0
ZlK9427340,Bert Roach,1891
ZlK9427341,Jason Robards,1893
ZlK9427342,Sam Robards,0
ZlK9427343,Jerome Robbins,1918
ZlK9427344,Lyda Roberti,1910
ZlK9427345,Eric Roberts,1956
ZlK9427346,Pernell Roberts,1930
ZlK9427347,Roy Roberts,1900
ZlK9427348,Tony Roberts,1939
ZlK9427349,Cliff Robertson,1925
ZlK9427350,Willard Robertson,1886
ZlK9427351,George Edward Wade,1869
ZlK9427352,Andy Robinson,0
ZlK9427353,Emmanuel Goldenberg,1893
ZlK9427354,Jay Robinson,1930
ZlK9427355,Madeleine Svoboda,1916
ZlK9427356,Mary Robison,1858
ZlK9427357,Eugene Roche,1928
ZlK9427358,Anton Rodgers,1927
ZlK9427359,Maurice Ro\"eves,0
ZlK9427360,Virginia McMath,1911
ZlK9427361,Lela Rogers,0
ZlK9427362,Mimi Rogers,1955
ZlK9427363,Leonard Slye,1912
ZlK9427364,Will Rogers,1879
ZlK9427365,Ruth Roland,1893
ZlK9427366,Yvonne Warren,1938
ZlK9427367,Ruth Roman,1924
ZlK9427368,Harry Gerguson,1890
ZlK9427369,Cesar Romero,1907
ZlK9427370,Maurice Ronet,1927
ZlK9427371,Joe~Jnr Yule,1920
ZlK9427372,Francoise deNaleche,1891
ZlK9427373,Maxie Rosenbloom,1906
ZlK9427374,Diana Ross,1944
ZlK9427375,Katharine Ross,1942
ZlK9427376,Isabella Rossellini,1955
ZlK9427377,Norman Rossington,1928
ZlK9427378,Lillian Rutstein,1910
ZlK9427379,Richard Roundtree,1937
ZlK9427380,Dan Rowan,1922
ZlK9427381,Patsy Rowlands,1934
ZlK9427382,Alma Smith,1897
ZlK9427383,Paul Rudd,1970
ZlK9427384,Rita Rudner,0
ZlK9427385,Charles Ruggles,1886
ZlK9427386,Barbara Ruick,1933
ZlK9427387,Siegfried Rumann,1884
ZlK9427388,gn bn,0
ZlK9427389,Del Russel,1952
ZlK9427390,Gail Russell,1924
ZlK9427391,Jane Russell,1921
ZlK9427392,Ken Russell,0
ZlK9427393,Helen Louise Leonard,1861
ZlK9427394,Rosalind Russell,1908
ZlK9427395,Ann Rutherford,1917
ZlK9427396,Basil Ruysdael,1888
ZlK9427397,John P. Ryan,1938
ZlK9427398,Mitchell Ryan,1928
ZlK9427399,Robert Ryan,1909
ZlK9427400,Tim Ryan,1889
ZlK9427401,Horowitz Winona,1971
ZlK9427402,Marianne S\"agebrecht,0
ZlK9427403,Eva Marie Saint,1924
ZlK9427404,Susan Miller,1946
ZlK9427405,Harold Sakata,1920
ZlK9427406,Milton Hines,1926
ZlK9427407,Albert Salmi,1928
ZlK9427408,Tatania Samoilova,1934
ZlK9427409,Paul Sanchez,1944
ZlK9427410,Walter Sande,1906
ZlK9427411,Scott Sanders,1885
ZlK9427412,Adam Sandler,1966
ZlK9427413,Tommy Sands,1937
ZlK9427414,Ralph Sanford,1899
ZlK9427415,Olga San Juan,1927
ZlK9427416,Tom Santschi,1879
ZlK9427417,Susan Abigail Tomaling,1946
ZlK9427418,Michael Sarne,1939
ZlK9427419,Jaqueline Sassard,1940
ZlK9427420,John Savage,1953
ZlK9427421,Aristotles Savalas,1924
ZlK9427422,Joseph Sawyer,1901
ZlK9427423,Greta Scacchi,1960
ZlK9427424,Diana Scarwid,0
ZlK9427425,William Schallert,1922
ZlK9427426,Catherine vonSchell,0
ZlK9427427,Maximilian Schell,1930
ZlK9427428,Rosanna Schiaffino,1939
ZlK9427429,Joseph Schildkraut,1895
ZlK9427430,Joseph Schmidt,1906
ZlK9427431,Maria Schneider,1952
ZlK9427432,Max Schrek,1879
ZlK9427433,John Schuck,1944
ZlK9427434,Reinhold Schunzel,1886
ZlK9427435,Arnold Schwarzenegger,1947
ZlK9427436,Annabelle Sciorra,0
ZlK9427437,Martin Scorcese,0
ZlK9427438,George Campbell Scott,1926
ZlK9427439,Hazel Scott,1920
ZlK9427440,Kathryn Leigh Scott,1947
ZlK9427441,Emma Matzo,1922
ZlK9427442,Martha Scott,1914
ZlK9427443,Pippa Scott,1935
ZlK9427444,Terry Scott,1927
ZlK9427445,none Scraps,1914
ZlK9427446,Steven Seagal,1952
ZlK9427447,Jackie Searle,1920
ZlK9427448,Victor Sjostrom,1879
ZlK9427449,Harry Secombe,1921
ZlK9427450,Vivienne Segal,1897
ZlK9427451,Johnny Sekka,0
ZlK9427452,Elizabeth Sellars,1923
ZlK9427453,Peter Sellers,1925
ZlK9427454,Larry Semon,1889
ZlK9427455,Jacques Sernas,1925
ZlK9427456,Jean Servais,1910
ZlK9427457,Bruce Seton,1909
ZlK9427458,George Sewell,1924
ZlK9427459,Anne Seymour,1909
ZlK9427460,Jane Seymour,1951
ZlK9427461,Kamran Shah,0
ZlK9427462,Tony Shalboub,0
ZlK9427463,Michael Shalhouz,1932
ZlK9427464,William Shatner,1931
ZlK9427465,Reta Shaw,1912
ZlK9427466,Sebastian Shaw,1905
ZlK9427467,Jeanette Elphick,1935
ZlK9427468,Joan Fulton,1929
ZlK9427469,Robert Shaen Dawe,1910
ZlK9427470,Alfred Shoenberg,1868
ZlK9427471,Norma Shearer,1900
ZlK9427472,Ramon Estevez,1940
ZlK9427473,Reginald Sheffield,1901
ZlK9427474,Shelley Barbara,1933
ZlK9427475,Joy Shelton,1922
ZlK9427476,Samuel Shepard Rogers,1943
ZlK9427477,Elizabeth Shepherd,0
ZlK9427478,Shepperd Strudwick,1907
ZlK9427479,Dinah Sheridan,1920
ZlK9427480,Madeleine Thronton,1926
ZlK9427481,Arthur Shields,1895
ZlK9427482,James Shigeta,1933
ZlK9427483,Yuki Shimoda,1924
ZlK9427484,Bill Shine,1911
ZlK9427485,Talia Shire,1947
ZlK9427486,Anne Shoemaker,1891
ZlK9427487,Winifred Shotter,1904
ZlK9427488,Elizabeth Shue,1963
ZlK9427489,Sophia Kosow,1910
ZlK9427490,Simone Kaminker,1921
ZlK9427491,Milton Silvs,1882
ZlK9427492,Joan Micklin Silver,1935
ZlK9427493,Frank Silvera,1914
ZlK9427494,Philip Silver,1912
ZlK9427495,Gerald Sim,1925
ZlK9427496,Vasek Simek,1928
ZlK9427497,Francois Simon,1895
ZlK9427498,Simone Simon,1910
ZlK9427499,O.J. Simpson,1947
ZlK9427500,Joan Sims,1930
ZlK9427501,Nancy Sinatra,1940
ZlK9427502,Donald Sinden,1923
ZlK9427503,Mariana McNulty,0
ZlK9427504,Hal Skelly,1891
ZlK9427505,Tom Skerritt,1933
ZlK9427506,Otis Skinner,1858
ZlK9427507,Helgi Skulason,0
ZlK9427508,John Slater,1916
ZlK9427509,Walter Slezak,1902
ZlK9427510,Olive Sloane,1896
ZlK9427511,Art Smith,1899
ZlK9427512,Sir C.~Aubrey Smith,1863
ZlK9427513,Constance Smith,1929
ZlK9427514,Robert Van Orden,1931
ZlK9427515,Lois Smith,1930
ZlK9427516,Paul Smith,0
ZlK9427517,Roger Smith,1932
ZlK9427518,Tom Smothers,1937
ZlK9427519,Carrie Snodgrass,1946
ZlK9427520,fn Sojin,0
ZlK9427521,Ewen Solon,1923
ZlK9427522,Elke Schletz,1940
ZlK9427523,Edith Sondergaard,1899
ZlK9427524,Alberto Sordi,1919
ZlK9427525,Louise Sorel,1944
ZlK9427526,Harriette Lake,1909
ZlK9427527,David Solberg,1943
ZlK9427528,Arthur Space,1908
ZlK9427529,Edward Sparkman,1883
ZlK9427530,Carlo Pedersoli,1929
ZlK9427531,Victoria Beckham,0
ZlK9427532,Victor Spinetti,1932
ZlK9427533,Robert Modini,1919
ZlK9427534,Philip Stainton,1908
ZlK9427535,Terence Stamp,1940
ZlK9427536,Lionel Stander,1908
ZlK9427537,John Leon,1934
ZlK9427538,Patricia Reid,1921
ZlK9427539,Ruby Stevens,1907
ZlK9427540,Maureen Stapleton,1925
ZlK9427541,Pauline Starke,1901
ZlK9427542,Anthony Steel,1920
ZlK9427543,Robert Bradbury,1907
ZlK9427544,Mary Steenburgen,1952
ZlK9427545,Annel Stenskaja Sudakevich,1908
ZlK9427546,Karel Stepanek,1899
ZlK9427547,Ann Stephens,1931
ZlK9427548,Robert Stephens,1931
ZlK9427549,James Stephenson,1888
ZlK9427550,Ilse Steppat,1917
ZlK9427551,Jan Sterling Adriance,1923
ZlK9427552,Andrew Stevens,1955
ZlK9427553,Gail Shekles,1918
ZlK9427554,Gloria Wood,1919
ZlK9427555,Stephen Richards,1916
ZlK9427556,Rise Stevens,1913
ZlK9427557,Estelle Eggleston,1936
ZlK9427558,Housely Stevenson,1879
ZlK9427559,Anna May Stewart,1895
ZlK9427560,Elsy Steinberg,1929
ZlK9427561,Paul Stewart,1908
ZlK9427562,Sophie Stewart,1909
ZlK9427563,David Ogden Stiers,0
ZlK9427564,James Johnson,1930
ZlK9427565,Betta Streidler,1930
ZlK9427566,Howard St John,1905
ZlK9427567,Nigel Stock,1919
ZlK9427568,Dean Stockwell,1938
ZlK9427569,Eric Stoltz,1962
ZlK9427570,Harold Stone,1911
ZlK9427571,Marianne Stone,1920
ZlK9427572,Sharon Stone,0
ZlK9427573,Larry Storch,1923
ZlK9427574,Ludwig Stossel,1883
ZlK9427575,Beatrice Straight,1916
ZlK9427576,Blanche Oelrichs,1890
ZlK9427577,Susan Strasberg,1938
ZlK9427578,Peter Strauss,1942
ZlK9427579,Mary Louise Streep,1949
ZlK9427580,Ray Stricklyn,1930
ZlK9427581,Elaine Stritch,1926
ZlK9427582,Don Stroud,1937
ZlK9427583,Sally Struthers,1947
ZlK9427584,Gloria Stuart Finch,1909
ZlK9427585,Margaret Brooke,1911
ZlK9427586,Francis L.\ Sullivan,1903
ZlK9427587,* Sul-Te-Wan,0
ZlK9427588,George J.\ Summerville,1892
ZlK9427589,Clinton Sundberg,1919
ZlK9427590,Kiefer Sutherland,1968
ZlK9427591,Grady Sutton,1908
ZlK9427592,Janet Suzman,1939
ZlK9427593,Dominique Swain,0
ZlK9427594,Josephine Swenson,1897
ZlK9427595,Gladys Swarthout,1904
ZlK9427596,Daphne Wayne,1895
ZlK9427597,Inga Swenson,1932
ZlK9427598,Loretta Swit,1937
ZlK9427599,Ken Swofford,0
ZlK9427600,Eric Sykes,1923
ZlK9427601,Louise Sylvain,1883
ZlK9427602,Sidney Tafler,1916
ZlK9427603,Constance Talmadge,1898
ZlK9427604,Norma Talmadge,1893
ZlK9427605,Tetsuro Tamba,1929
ZlK9427606,Zo\"e Tamerlis,1965
ZlK9427607,Jessica Tandy,1909
ZlK9427608,Tony Tanner,1932
ZlK9427609,Quentin Tarantino,0
ZlK9427610,Reba Tassel,0
ZlK9427611,Sharon Tate,1943
ZlK9427612,Sven-Bertil Taube,0
ZlK9427613,Vic Tayback,0
ZlK9427614,Don Taylor,1920
