DPt23,"Six Pack",1982,Petrie,Musical
DPt30,"Mystic Pizza",1988,Petrie,null
DPt33,"Toy Soldiers",1990,Petrie,null
DPt35,"Grumpy Old Men",1994,Petrie,Romance
DPt36,"The Favor",1994,Petrie,Romance
DPt37,"Grumpier Old Men",1995,Petrie,Comedy
DPt39,"Out to Sea",1997,Petrie,Comedy
DPt41,"Hanging Up",1999,Petrie,Comedy
DPt42,"Miss Congeniality",2000,Petrie,null
ERr5,"Le Signe du Lion",1959,Rohmer,null
ERr10,"La Boulangerie de Monceau",1963,Rohmer,null
ERr12,"La Carriere de Suzanne",1964,Rohmer,null
ERr17,"La Collectioneuse",1967,Rohmer,null
ERr20,"Ma Nuit Chez Maude",1969,Rohmer,Romance
ERr22,"La Genou de Claire",1970,Rohmer,Romance
ERr25,"Love in the Afternoon",1972,Rohmer,null
ERr30,"La Marquise d'O",1976,Rohmer,Drama
ERr33,"Perceval Le Gallois",1978,Rohmer,null
ERr37,"Le Beau Marriage",1981,Rohmer,Romance
ERr40,"Pauline at the Beach",1983,Rohmer,Romance
ERr43,"Summer",1986,Rohmer,Romance
ERr45,"Le Rayon Vert",1987,Rohmer,Romance
ERr47,"Four Adventures of Reinette and Mirabelle",1989,Rohmer,Romance
ERr50,"A Tale of Springtime",1992,Rohmer,Romance
ERr52,"A Tale of Winter",1994,Rohmer,Romance
ERr55,"Rendezvouz in Paris",1996,Rohmer,Romance
HSr10,"Seelische Grausamkeit",1961,Schmidhauser,Drama
INw30,"The Silk Petticoat",1962,Newland,Thriller
INw31,"Bad Actor",1962,Newland,Thriller
INw32,"Burglar Proof",1962,Newland,Thriller
INw33,"The Twelve Hour Caper",1962,Newland,Thriller
INw50,"The Spy with my Face",1967,Newland,Cops and Robbers
INw60,"My Love, My Son",1970,Newland,Drama
JLG1,"A Bout de Souffle",1959,Godard,Adventure
JLG4,"Le Petit Soldat",1960,Godard,Drama
JLG8,"Les Caribiniers",1963,Godard,Drama
JLG9,"Contempt",1963,Godard,Romance
JLG10,"Une Femme Mari\'ee",1964,Godard,null
JLG11,"Band a part",1964,Goddard,Thriller
JLG14,"Masculine Feminine",1965,Godard,Romance
JLG15,"Alphaville",1965,Godard,null
JLG16,"Pierrot le Fou",1965,Godard,Romance
JLG21,"La Chinoise",1967,Godard,Comedy
JLG22,"Deux ou trois choses que je sais d'elle",1967,Godard,Romance
JLG24,"Weekend",1968,Godard,null
JLG25,"Le Gai Savoir",1968,Godard,Drama
JLG27,"Vivre Sa Vie",1970,Godard,null
JLG28,"Une Femme est une femme",1971,Godard,null
JLG30,"Tout Va Bien",1972,JeanPierre Gorin,null
JLG33,"Numero Deux",1975,AnneMarie Mieville,null
JLG40,"Sauve Qui Peut",1980,Godard,Drama
JLG45,"Passion",1982,Godard,Romance
JLG50,"Pr\'enom Carmen",1984,Godard,Drama
JLG52,"Je Vous Salue Marie",1985,Godard,Comedy
JLG55,"Aria",1987,Bill Bryden,Musical
JLG57,"Germany Year 90 Nine Zero",1991,Godard,null
JLG61,"JLG by JLG",1994,Godard,Biographical Picture
JLG63,"For Ever Mozart",1995,Godard,Drama
JLG65,"Histoire(s) du Cinema",1997,Godard,null
LeH10,"Curtains for Me",1959,Horn,Thriller
Leh20,"The Last Remains",1962,Horn,Thriller
Leh21,"The Tender Poisoner",1962,Horn,Thriller
MeF10,"Green Mansions",1959,M.Ferrer,Drama
PlA100,"Relative Value",1959,Almond,Thriller
PlA101,"The Ikon of Elijah",1960,Almond,Thriller
PlA120,"Isabel",1968,Almond,Thriller
PWe2,"Gidget",1959,Wendkos,Romance
PWe4,"Gidget goes Hawaiian",1961,Wendkos,Romance
PWe6,"Gidget Goes to Rome",1959,Wendkos,Romance
PWe10,"Special Delivery",1976,Wendkos,Thriller
PWe15,"A Woman Called Moses",1978,Wendkos,Drama
RAs10,"Make Mine Mink",1960,R.Asher,null
RAs20,"The Intelligence Man",1965,R.Asher,null
RuM30,"Faster Pussycat! Kill! Kill!",1965,Russ~Meyer,Adult
RuM37,"Beyond the Valley of the Dolls",1970,Russ~Meyer,Adult
RuM40,"The Seven Minutes",1971,Russ~Meyer,Adult
SB1,"Destiny of Man",1959,Bondartchuk,null
SB2,"War and Peace",1964,Bondartchuk,null
SRo1,"Dead Weight",1959,Rosenberg,Thriller
SRo2,"Road Hog",1959,Rosenberg,Thriller
SRo3,"Backward, Turn Backward",1960,Rosenberg,Thriller
SRo4,"Escape to Sonoita",1960,Rosenberg,Thriller
SRo5,"The Man With Two Faces",1960,Rosenberg,Thriller
SRo20,"Cool Hand Luke",1967,Rosenberg,Drama
SRo32,"The Laughing Policeman",1973,Rosenberg,Cops and Robbers
SRo35,"Drowning Pool",1975,Rosenberg,Thriller
SRo37,"Voyage of the Damned",1976,S.Rosenberg,null
SRo39,"Amityville Horror",1979,Rosenberg,null
SRo40,"Brubaker",1980,Rosenberg,Drama
TRs1,"Look Back in Anger",1959,T.Richardson,Drama
TRs3,"The Entertainer",1960,T.Richardson,Drama
TRs4,"A Taste of Honey",1961,T.Richardson,Drama
TRs8,"The Loneliness of the Long-distance Runner",1962,T.Richardson,Drama
TRs12,"Tom Jones",1963,T.Richardson,Drama
TRs15,"The Loved One",1965,T.Richardson,Comedy
TRs16,"The Charge of the Light Brigade",1968,T.Richardson,null
TRs17,"Laughter in the Dark",1969,T.Richardson,Drama
TRs18,"Hamlet",1969,T.Richardson,Drama
TRs19,"Ned Kelly",1970,T.Richardson,null
TRs20,"A Delicate Balance",1973,T.Richardson,null
TRs21,"Dead Cert",1974,T.Richardson,null
TRs22,"Joseph Andrews",1977,T.Richardson,Adventure
TRs23,"The Border",1981,T.Richardson,Drama
TRs25,"The Hotel New Hampshire",1984,T.Richardson,null
TRs28,"Prick Up Your Ears",1987,T.Richardson,Biographical Picture
TRs32,"The Phantom of the Opera",1990,T.Richardson,Horror
VJD1,"Lonelyhearts",1959,Donehue,null
VJD2,"Sunrise at Campobello",1960,Donehue,null
xDe10,"Carmen, de la Ronda",1959,Demicheli,Drama
ACj110,"I Can Take Care of Myself",1960,Crosland~jr,Thriller
ACj111,"The Money",1960,Crosland~jr,Thriller
ACj112,"The Man Who Found The Money",1960,Crosland~jr,Thriller
ACj113,"The Kiss Off",1961,Crosland~jr,Thriller
ACj114,"Deathmate",1961,Crosland~jr,Thriller
ACj115,"Gratitude",1961,Crosland~jr,Thriller
ACj116,"The Gloating Place",1961,Crosland~jr,Thriller
ACj117,"Servant Problem",1961,Crosland~jr,Thriller
ACj118,"The Hat Box",1961,Crosland~jr,Thriller
ACj119,"Keep Me Company",1961,Crosland~jr,Thriller
ACj120,"Beta Delta Gamma",1961,Crosland~jr,Thriller
ACj121,"The Right Kind of Medicine",1961,Crosland~jr,Thriller
ACj122,"The Case of M.J.H.",1962,Crosland~jr,Thriller
ACj123,"The Woman Who Wanted to Live",1962,Crosland~jr,Thriller
ACj124,"Apex",1962,Crosland~jr,Thriller
ACj125,"The Big Kick",1962,Crosland~jr,Thriller
ACj126,"The Night of the Owl",1962,Crosland~jr,Thriller
ACj127,"House Guest",1962,Crosland~jr,Thriller
ACj128,"Last Seen Wearing Bluejeans",1963,Crosland~jr,Thriller
AlZ4,"College Confidential",1960,Zugsmith,Adventure
AlZ5,"Sex Kittens go to College",1960,Zugsmith,Adventure
AlZ25,"On Her Bed of Roses",1966,Zugsmith,Drama
BiK10,"Ma Barker's Killer Brood",1960,Karn,null
ClL1,"Le Propre de l'homme",1960,Lelouch,null
ClL2,"Une Fille et des Fusils",1963,Lelouch,null
ClL3,"Avec des Si",1964,Lelouch,null
ClL4,"Secret Paris",1964,Lelouch,null
ClL5,"Un homme et une femme",1966,Lelouch,null
ClL6,"Vivre Pour vivre",1967,Lelouch,null
ClL7,"Challenge in the snow",1968,Lelouch,null
ClL8,"Far from Vietnam",1969,Lelouch,null
ClL9,"A Man I Like",1969,Lelouch,null
ClL10,"Life Love Death",1969,Lelouch,null
ClL11,"Le Rose et le Noir",1970,Lelouch,null
ClL12,"The Crook",1971,Lelouch,null
ClL13,"Smic, Smac, Smoc",1971,Lelouch,null
ClL14,"Simon the Swiss",1971,Lelouch,null
ClL15,"Adventure is Adventure",1972,Lelouch,null
ClL16,"La Bonne Anne\'e",1973,Lelouch,null
ClL17,"And now My Love",1975,Lelouch,null
ClL18,"Seven Suspects for Murder",1977,Lelouch,null
ClL19,"Another Man, another Chance",1977,Lelouch,null
ClL20,"The Good and the Bad",1977,Lelouch,null
ClL21,"A Nos Deux",1979,Lelouch,null
ClL22,"Les Uns et les autres",1980,Lelouch,null
ClL23,"Edith and Marcel",1983,Lelouch,null
ClL25,"Les Miserables",1995,Lelouch,null
DuC10,"Under Ten Flags",1960,Coletti,Documentary
DPo1,"Between Two Rivers",1960,D.Potter,null
DPo2,"Stand Up, Nigel Barton",1965,D.Potter,null
DPo3,"Son of Man",1969,D.Potter,null
DPo4,"Follow the Yellow Brick Road",1972,D.Potter,null
DPo5,"Double Date",1974,D.Potter,null
DPo6,"Pennies From Heaven",1978,D.Potter,Drama
DPo7,"The Singing Detective",1986,D.Potter,Black
DPo15,"The Green Man",1990,D.Potter,Horror
DSm10,"Pollyanna",1960,D.Smith,Romance
ECo20,"Cabra Marcadao Para Morrer",1984,Coutinho,Documentary
FCo10,"El Fantasma de la Opera",1960,Cortes,Comedy
FCo20,"En Este Pueblo No Hay Ladrones",1964,Cortes,Comedy
GeR1,"Craig's Will",1960,G.Reynolds,Thriller
GiP10,"The Battle of Algiers",1966,Pontocorvo,null
GiP20,"Burn!",1970,Pontocorvo,null
GOu10,"Le Corniaud",1964,Oury,null
GOu20,"The Brain",1969,Oury,Adventure
GOu30,"Le Coup de Parapluie",1980,Oury,null
GOu35,"L'As des As",1980,Oury,Drama
GPl10,"The Time Machine",1960,Pal,null
GSj1,"The Little Man Who Was There",1960,G.Stevens~jr.,Thriller
GSj2,"Coming, Mama",1961,G.Stevens~jr.,Thriller
HAG1,"Party Line",1960,H.S.Green,Thriller
IMx10,"Foxhole in Cairo",1960,Moxey,Biographical Picture
IS1,"Terminus",1960,Schlesinger,null
IS2,"A Kind of Loving",1962,Schlesinger,Drama
IS3,"Billy Liar",1963,Schlesinger,null
IS4,"Darling",1965,Schlesinger,null
IS5,"Far from the Madding Crowd",1967,Schlesinger,Drama
IS6,"Midnight Cowboy",1969,Schlesinger,null
IS7,"Sunday, Bloody Sunday",1972,Schlesinger,Drama
IS8,"The Day of the Locust",1975,Schlesinger,Drama
IS9,"Marathon Man",1976,Schlesinger,Drama
IS10,"Yanks",1979,Schlesinger,Romance
IS11,"Honky Tonk Freeway",1981,Schlesinger,Comedy
IS16,"The Believers",1985,Schlesinger,Horror
IS20,"Madame Sousatzka",1988,Schlesinger,Romance
IS25,"Pacific Heights",1990,Schlesinger,Romance
IS29,"The Innocent",1993,Schlesinger,null
IS32,"Cold Comfort Farm",1996,Schlesinger,null
JL5,"The Bellboy",1960,J.Lewis,Comedy
JL10,"The Errand Boy",1961,J.Lewis,Comedy
JL13,"The Nutty Professor",1963,J.Lewis,Comedy
JL15,"The Patsy",1964,J.Lewis,Comedy
JqD1,"Lola",1960,J.Demy,null
JqD2,"Bay of the Angels",1962,J.Demy,Romance
JqD3,"The Blond Sinner",1963,J.Demy,Romance
JqD4,"Les Parpluies de Cherbourg",1964,J.Demy,Musical
JqD5,"Les Demoiselles de Roquefort",1967,J.Demy,Musical
JqD6,"The Model Shop",1970,J.Demy,null
JqD7,"The Pied Piper",1971,J.Demy,null
JqD8,"L'Evenement le plus important depuis que l'homme marchr sur la lune",1973,J.Demy,null
JqD12,"Donkey Skin",1975,J.Demy,null
JqD15,"A Slightly Pregnant Man",1978,J.Demy,null
JqD17,"Lady Oscar",1979,J.Demy,null
JqD20,"L'Naissance du Jour",1981,J.Demy,null
JqD22,"Une Chambre en Ville",1982,J.Demy,Comedy
JqD28,"Trois Places Pour la 26",1988,J.Demy,Biographical Picture
JSq10,"The 3 Worlds of Gulliver",1960,Sher,null
JWa1,"The Alamo",1960,J.Wayne,null
JWa2,"The Green Berets",1968,J.Wayne,null
LRg10,"Come Back Africa",1960,Rogosin,Documentary
LSt10,"Private Property",1960,L.Stevens,null
MaB1,"Black Sunday",1960,Bava,Horror
MaB10,"Blood and Black Lace",1964,Bava,Thriller
MaB12,"Kill, Baby, Kill!",1964,Bava,Horror
MaB15,"Planet of the Vampyres",1965,Bava,Horror
MaB21,"Danger, Diabolik!",1968,Bava,Horror
MaB23,"Hatchet for the Honeymoon",1969,Bava,Horror
MaB28,"Bay of Blood",1971,Bava,Horror
MaB30,"Antefatto",1972,Bava,Horror
MBo10,"Ultimi Giorni di Pompeii",1960,Bonnard,null
MBo11,"Romulus and Remus",1961,Bonnard,null
MBo12,"The War of Troy",1961,Bonnard,null
MBo16,"Coriolanus",1966,Bonnard,null
MBo12,"The Legend of Aneus",1962,Bonnard,null
MBo17,"Scipio, the African",1967,Bonnard,null
MeW10,"Code of Silence",1960,M.Welles,Thriller
MeW30,"Lady Frankenstein",1972,M.Welles,null
NOs2,"Seishun Zankoku Monogatari",1960,Oshima,Drama
NOs3,"Taiyo No Hakaba",1960,Oshima,Drama
NOs4,"Nihon no Yoru to Kiri",1960,Oshima,null
NOs12,"Shinjuku Dorobo Nikki",1966,Oshima,null
NOs20,"Tokyo Senso Sengo Hiwa",1970,Oshima,null
NOs30,"In the Realm of the Senses",1976,Oshima,Adult
NOs35,"Empire of Passion",1978,Oshima,null
PVh9,"Turks Fruit",1972,UnYear72,Adult
PVh12,"Spetters",1981,P.Verhoeven,null
PVh13,"The 4th Man",1983,P.Verhoeven,null
PVh16,"Robocop",1988,P.Verhoeven,null
PVh17,"Total Recall",1990,P.Verhoeven,null
PVh18,"Basic Instinct",1992,P.Verhoeven,null
PVh19,"Showgirls",1996,P.Verhoeven,Adult
RiD1,"The Schartz-Metterklume Method",1960,Dunlap,Thriller
RhL10,"Primary",1960,Ri.Leacock,null
RhL13,"The Chair",1962,Ri.Leacock,null
RhL15,"Quints",1963,Ri.Leacock,null
RhL20,"Chiefs",1968,Ri.Leacock,null
RMD10,"The Subterraneans",1960,MacDougall,Adult
RMr1,"The Wackiest Ship in the Army",1960,Rich.Murphy,null
RRu3,"The Savage Seven",1963,Rush,null
RRu5,"Psych-Out",1965,Rush,null
RRu7,"Hell's Angels on Wheels",1967,Rush,null
RRu10,"Getting Straight",1970,Rush,null
RRu15,"Freebie and the Bean",1974,Rush,Comedy
RRu20,"The Stunt Man",1980,Rush,Drama
RtP10,"L'Amante del Vampiro",1960,Polselli,Horror
SiA10,"The Minotaur",1960,Amadio,Adventure
StB2,"Uncle Vanya",1962,Burge,Drama
StB3,"Othello",1965,Burge,Drama
StB4,"The Mikado",1967,Burge,null
StB5,"Julius Caesar",1970,Burge,Drama
AKj10,"Coming Home",1961,Kjellin,Thriller
AKj11,"Captive Audience",1962,Kjellin,Thriller
AKj12,"The 31st of February",1963,Kjellin,Thriller
AKj13,"A Tangled Web",1963,Kjellin,Thriller
AKj14,"The Cadaver",1963,Kjellin,Thriller
AKj15,"How to get Rid of Your Wife",1963,Kjellin,Thriller
AKj16,"Beyond the Sea of Death",1964,Kjellin,Thriller
AKj17,"Night Caller",1964,Kjellin,Thriller
AKj18,"Ten Minutes From Now",1964,Kjellin,Thriller
AKj19,"Isabel",1964,Kjellin,Thriller
AKj20,"Where the Woodbine Twineth",1965,Kjellin,Thriller
AKj21,"Completely Foolproof",1965,Kjellin,Thriller
AxS10,"A Cold Wind in August",1961,A.Singer,Drama
BFo1,"Whistle Down the Wind",1962,B.Forbes,Drama
BFo2,"The L-shaped Room",1962,B.Forbes,null
BFo3,"Seance on a Wet Afternoon",1964,B.Forbes,null
BFo4,"King Rat",1965,B.Forbes,null
BFo6,"The Whisperers",1967,B.Forbes,null
BFo12,"The Stepford Wives",1974,B.Forbes,Drama
BFo13,"The Slipper and The Rose",1976,B.Forbes,null
BFo14,"International Velvet",1978,B.Forbes,Drama
CBl20,"Roger Corman: Hollywood's Wild Angel",1978,Blackwood,Documentary
CBl25,"Tapdancin'",1980,Blackwood,Documentary
CBl26,"Memoirs of a Movie Palace",1980,Blackwood,Documentary
CBl30,"Edith Head",1981,Blackwood,Documentary
CBl32,"Yesterday's Witness",1981,Blackwood,Documentary
CBl35,"Sam Fuller",1982,Blackwood,Documentary
CBl40,"All By Myself",1982,Blackwood,Documentary
CBl60,"Observations Under the Volcano",1984,Blackwood,Documentary
CBl67,"Private Conversations",1982,Blackwood,Documentary
CBl69,"Nik and Murray",1986,Blackwood,Documentary
CBl70,"My Life for Zarah Leander",1986,Blackwood,Documentary
CBl73,"Signed: Lino Brocka",1987,Blackwood,Documentary
CBl80,"Motel",1989,Blackwood,Documentary
ElP10,"The Assassin",1961,Petri,null
ElP30,"Investigation of a Citizen above Suspicion",1970,Petri,Drama
EOB1,"Mantrap",1961,OBrien,Drama
FrF15,"The Evil of Frankenstein",1961,Francis,null
FrF22,"They Came from Beyond Space",1966,Francis,null
FrF26,"Dracula Has Risen from the Grave",1968,Francis,Horror
FrF28,"Girly",1970,Francis,Horror
FrF30,"Gebissen Wird Nur Nachts",1972,Francis,Comedy
FrF35,"Tales from the Crypt",1972,Francis,Horror
FrF40,"Tales That Witness Madness",1973,Francis,Comedy
FrF45,"Craze",1974,Francis,Comedy
GeW3,"World's Greatest Lover",1977,G.Wilder,Comedy
GeW5,"The Woman in Red",1984,G.Wilder,Comedy
GnN10,"Hand of Death",1961,Gn.Nelson,Horror
GnN14,"Kissin' Cousins",1964,Gn.Nelson,Musical
GnN15,"Harum Scarum",1965,Gn.Nelson,Musical
GoH10,"Final Arrangements",1961,Hessler,Thriller
GoH50,"The Oblong Box",1969,Hessler,Thriller
GoH51,"Scream and Scream Again",1964,Hessler,Thriller
GoH52,"Cry of the Banshee",1970,Hessler,Thriller
GoH53,"Murders in the Rue Morgue",1971,Hessler,Thriller
GoH54,"The Golden Voyage of Sinbad",1974,Hessler,null
GxR03,"Comrade X",1940,unknown,null
GxR05,"Command Decision",1948,unknown,null
GxR06,"The Great Sinner",1949,unknown,null
GxR07,"The Red Badge of Courage",1951,unknown,null
GxR10,"Betrayed",1954,G.Reinhardt,Romance
GxR15,"Town Without Pity",1961,G.Reinhardt,Drama
GxR20,"Situation Hopeless -- But Not Serious",1965,G.Reinhardt,Comedy
GxR10,"GxR10",1954,G.Reinhardt,null
GxR10,"GxR10",1954,G.Reinhardt,null
HiT10,"Pitfall",1961,Teshigahara,null
HiT15,"Suna no Onna",1964,Teshigahara,Romance
HiT17,"Kwaidan",1965,Teshigahara,null
HiT18,"Silence",1965,Teshigahara,null
HiT20,"Tanin no Kao",1966,Teshigahara,null
HiT25,"The Man Without a Map",1968,Teshigahara,null
HiT30,"Out of Work for Years",1975,Teshigahara,null
HiT33,"Antonio Gaudi",1982,Teshigahara,Documentary
HiT35,"Rikyu",1990,Teshigahara,Drama
HrC10,"Une Aussi Longue Absence",1961,Colpi,Romance
HrR10,"Die Unsichtbaren Krallen des Dr.~Mabuse",1961,Reinl,Horror
HrR12,"Im Stahlnetz des Dr.~Mabuse",1962,Reinl,Horror
ICs1,"Shadows",1961,JCassavetes,Drama
ICs2,"Too Late Blues",1962,JCassavetes,null
ICs3,"A Child Is Waiting",1962,JCassavetes,null
ICs4,"Faces",1968,JCassavetes,Drama
ICs5,"Husbands",1970,JCassavetes,null
ICs6,"Minnie and Moskowitz",1971,JCassavetes,null
ICs7,"A Woman Under the Influence",1974,JCassavetes,Drama
ICs8,"Opening Night",1978,JCassavetes,null
ICs9,"The Killing of a Chinese Bookie",1976,JCassavetes,Drama
ICs10,"Gloria",1980,JCassavetes,null
ICs11,"Love Streams",1983,JCassavetes,null
ICs12,"I'm Almost Not Crazy",1994,JCassavetes,Documentary
JGf10,"Something Wild",1961,Garfein,null
JoQ10,"The Roman Spring of Mrs Stone",1961,Quintero,Drama
JRo10,"Chronique d'un \'Et\'e",1961,Edgar Morin,null
MBd10,"One Eyed Jacks",1961,Brando,Western
NKp1,"Gustave Moreau",1961,N.Kaplan,Documentary
NKp5,"Rudolphe Breslin",1962,N.Kaplan,Documentary
NKp10,"Le Regard Picasso",1969,N.Kaplan,Documentary
NKp12,"La Fianc\'ee du Pirate",1969,N.Kaplan,Drama
NKp22,"Charles et Lucie",1979,N.Kaplan,Romance
NKp30,"Adolph Gance and his Napoleon",1986,N.Kaplan,Documentary
NKp40,"Plaisir D'Amour",1991,N.Kaplan,Romance
PaP2,"Accettone",1961,Pasolini,Drama
PaP10,"Mamma Roma",1962,Pasolini,Drama
PaP15,"Il Vangelo Secondo Matteo",1964,Pasolini,null
PaP19,"Oedipus Rex",1967,Pasolini,Drama
PaP20,"Teorema",1968,Pasolini,null
PaP25,"Medea",1970,Pasolini,Drama
PaP26,"Decameron",1970,Pasolini,null
PaP28,"The Canterbury Tales",1971,Pasolini,null
PaP32,"The Arabian Nights",1974,Pasolini,null
PaP35,"The 120 days of Sodom",1975,Pasolini,Adult
PdB3,"Cartouche",1961,DeBroca,Comedy
PdB6,"That Man from Rio",1964,DeBroca,Thriller
PdB10,"King of Hearts",1967,DeBroca,Comedy
PdB30,"Chouans !",1987,DeBroca,null
PEt10,"Happy Anniversary",1961,Etaix,Comedy
PMo1,"sm",1961,Morrissey,Black
PMo3,"Mary Martin Does It",1963,Morrissey,Black
PMo5,"Civilization and its Discontents",1964,Morrissey,Black
PMo12,"Flesh",1968,Morrissey,Adult
PMo13,"Trash",1970,Morrissey,null
PMo15,"Heat",1972,Morrissey,Adult
PMo17,"Women in Revolt",1972,Morrissey,Romance
PMo19,"L'Amour",1973,Morrissey,Romance
PMo20,"Andy Warhols's Frankenstein",1973,Morrissey,null
PMo22,"Andy Warhols's Dracula",1974,Morrissey,Adult
PMo24,"The Hound of the Baskervilles",1977,Morrissey,Comedy
PMo27,"Madame Wang's",1981,Morrissey,Adult
PMo30,"Beethoven' Nephew",1986,Morrissey,null
PlT1,"A Man for Burning",1961,Vittorio Taviani,Drama
PlT8,"Saint Michael Had a Rooster",1971,Vittorio Taviani,Drama
PlT10,"Allonsenfan",1973,Vittorio Taviani,Drama
PlT20,"Padro Padrone",1977,Taviani,null
PlT40,"The Night of the Shooting Star",1982,Taviani,Drama
PlT50,"Good Morning, Babylon",1987,V.Taviani,Biographical Picture
PlT60,"Fiorile",1994,Taviani,null
PtZ10,"Die Kurve",1961,Zadek,Thriller
RDL3,"A Hard Day's Night",1964,R.Lester,Comedy
RDL4,"The Knack",1965,R.Lester,null
RDL5,"Help!",1965,R.Lester,Comedy
RDL6,"A Funny Thing Happened on the Way to The Forum",1966,R.Lester,Comedy
RDL7,"How I Won the War",1967,R.Lester,Comedy
RDL8,"Petulia",1968,R.Lester,null
RDL10,"The Three Musketeers",1973,R.Lester,null
RDL11,"Juggernaut",1974,Lester,Thriller
RDL12,"The Four Musketeers",1975,R.Lester,null
RDL13,"Royal Flash",1975,Lester,Biographical Picture
RDL15,"Robin and Marian",1976,Lester,Drama
RDL17,"Butch and Sundance, the Early Days",1979,Lester,Western
RDL18,"Cuba",1979,R.Lester,Drama
RDL19,"Superman II",1980,R.Lester,null
RDL20,"Superman III",1983,R.Lester,null
RDL24,"Finders Keepers",1984,Lester,Thriller
RMe5,"The Lickerish Quartet",1970,R.Metzger,Romance
RMe12,"The Cat and the Canary",1978,R.Metzger,Romance
RoP1,"Knife in the Water",1961,Polanski,null
RoP2,"Repulsion",1965,Polanski,Horror
RoP3,"Cul-de-Sac",1966,Polanski,null
RoP4,"The Fearless Vampire Killers",1967,Polanski,Comedy
RoP5,"Rosemary's Baby",1968,Polanski,Horror
RoP6,"Macbeth",1971,Polanski,Drama
RoP7,"Che?/What?/Was?",1972,Polanski,Drama
RoP8,"Chinatown",1974,Polanski,Mystery
RoP9,"Le Locataire",1976,Polanski,Horror
RoP10,"Tess",1980,Polanski,Drama
RoP15,"Frantic",1988,Polanski,Thriller
RoP20,"Bitter Moon",1994,Polanski,Adult
RoP22,"Death and the Maiden",1994,Polanski,Thriller
RoP27,"The Ninja Cafe",1999,Polanski,Horror
SaP2,"Ride the High Country",1962,Peckinpah,Western
SaP4,"The Wild Bunch",1969,Peckinpah,Western
SaP6,"The Ballad of Cable Hogue",1970,Peckinpah,Drama
SaP10,"Straw Dogs",1971,Peckinpah,null
SaP11,"The Getaway",1972,Peckinpah,null
SaP13,"Pat Garrett and Billy the Kid",1973,Peckinpah,Western
SaP15,"Killer Elite",1975,Peckinpah,null
SaP19,"Cross of Iron",1977,Peckinpah,null
SaP20,"Convoy",1978,Peckinpah,null
SaP25,"Major Dundee",1980,Peckinpah,null
SaP30,"The Osterman Weekend",1983,Peckinpah,null
SCl5,"The Connection",1961,Clarke,Documentary
SCl10,"The Cool World",1964,Clarke,Documentary
SeL1,"The Last Days of Pompeii",1959,S.Leone,null
SeL3,"Le collosse de Rhodes",1961,S.Leone,Adventure
SeL20,"A Fistful of Dollars",1964,S.Leone,Western
SeL26,"For a Few Dollars More",1966,S.Leone,Western
SeL28,"Man with No Name",1967,S.Leone,Western
SeL30,"The Big Gundown",1968,S.Leone,Western
SeL35,"The Good, The Bad, and The Ugly",1968,S.Leone,null
SeL45,"Once Upon A Time in the West",1976,S.Leone,null
SeL55,"Once Upon A Time in America",1984,S.Leone,null
SlV10,"The Mask",1961,Vorkapich,Horror
ViM10,"Sledge",1961,Morrow,null
WRe10,"101 Dalmatians",1961,Hamilton S. Luke,null
WRe20,"The Jungle Book",1967,Reitherman,null
WRe25,"The Aristocats",1970,Reitherman,null
WRe35,"The Many Adventures of Winnie-the-Pooh",1983,Reitherman,null
WRe38,"The Great Mouse Detective",1986,Reitherman,null
WRe40,"Daffy Duck's Quackbusters",1988,Reitherman,null
AMg7,"The Golden Arrow",1962,Margheriti,null
AMg10,"Castle of Blood",1964,Margheriti,Horror
ARG1,"L'immortelle",1962,RobbeGrillet,null
ARG2,"Trans-Europe Express",1966,RobbeGrillet,Thriller
Ava3,"Cleo from 5 to 7",1962,Varda,Drama
AVa10,"Vagabond",1985,Varda,Documentary
AVa12,"Jaquot de Nantes",1993,Varda,Biographical Picture
AVa17,"A hundred and one nights",1998,Varda,null
AVo10,"Die T\"ur mit den Sieben Schl\:ossern",1962,Vohrer,Horror
BB2,"Before the Revolution",1964,Bertolucci,Drama
BB4,"Partner",1968,Bertolucci,null
BB5,"The Spider's Stratagem",1970,Bertolucci,Drama
BB6,"Il Conformista",1971,Bertolucci,Drama
BB7,"Last Tango in Paris",1972,Bertolucci,Romance
BB8,"Novecento",1976,Bertolucci,null
BB9,"Luna",1979,Bertolucci,null
BB10,"Tragedy of a Ridiculous Man",1981,Bertolucci,Drama
BB11,"The Last Emperor",1987,Bertolucci,Biographical Picture
BB15,"The Sheltering Sky",1990,Bertolucci,Drama
BB17,"The Little Buddha",1994,Bertolucci,Drama
BB22,"Besieged",1999,Bertolucci,null
BtB3,"Going Places",1974,Bt.Blier,Comedy
BtB5,"Preparez Vos Mouchoirs",1978,Bt.Blier,null
BtB7,"Buffet Froid",1980,Bt.Blier,null
BtB13,"Menage",1982,Bt.Blier,null
BtB15,"My Best Friend's Girl",1983,Bt.Blier,Adult
BtB19,"Going Places",1985,Bt.Blier,null
BtB25,"Too Beautiful for You",1990,Bt.Blier,Romance
BtB29,"Une, deux, trois, soleil",1994,Bt.Blier,Romance
BtB32,"Mon Homme",1996,Bt.Blier,Romance
BGi10,"Profit-Sharing Plan",1962,B.Girard,Thriller
BGi11,"Ten O'clock Tiger",1962,B.Girard,Thriller
BGi13,"The Matched Pearl",1962,B.Girard,Thriller
BGi14,"A Piece of the Action",1962,B.Girard,Thriller
BGi15,"Ride the Nightmare",1962,B.Girard,Thriller
